timestamp,update_num,policy_loss,value_loss,entropy,approx_kl,clip_fraction,explained_variance,avg_value,value_range,avg_advantage,advantage_std,reward_mean,reward_std,hold_pct,buy_pct,sell_pct,buffer_avg_reward,buffer_win_rate,avg_close_pnl,stoploss_count,cumulative_stoploss,cumulative_pnl,cumulative_trades,cumulative_win_rate
2026-03-24T09:34:44.463417,1,-0.042256673751398924,1.1048879414796828,0.6760298803448677,-1.6173915355466306e-05,0.031640625,0.05436635,-0.23936934769153595,2.468994617462158,-0.13607275485992432,1.5289552211761475,-0.25176175027694436,3.570248750723465,0.494140625,0.26171875,0.244140625,-0.08664068065975868,0.087890625,-8.321724137931032,0,0,-241.32999999999996,29,0.3448275862068966
2026-03-24T09:36:48.417605,2,-0.04134344523772597,1.0349891647696494,0.6981251612305641,0.0033759415877284483,0.04609375,0.058900535,-0.0901232361793518,2.2939701080322266,-0.006366610527038574,1.4689744710922241,-0.250586480107891,3.5671999173163527,0.380859375,0.392578125,0.2265625,-0.013622465026281467,0.099609375,-4.144230769230769,0,0,-349.0799999999999,55,0.36363636363636365
2026-03-24T09:38:48.355115,3,-0.04334756410680711,0.9788462907075882,0.7031226441264152,0.00018827138119377197,0.0421875,0.08739889,-0.24516022205352783,2.9694948196411133,0.17214542627334595,1.4201977252960205,-0.2491791720207847,3.5642612495521333,0.443359375,0.34765625,0.208984375,-0.0017050529862608819,0.09765625,3.7042857142857133,0,0,-271.2899999999999,76,0.40789473684210525
2026-03-24T09:41:00.369501,4,-0.04734452492557466,2.6910792112350466,0.7178105190396309,0.002419848364661448,0.065625,0.062965274,-0.17130529880523682,3.0065841674804688,-0.66261225938797,2.2807624340057373,-0.2519516598524591,3.57397085377951,0.40625,0.2421875,0.3515625,-0.20963701471570703,0.076171875,-34.9685,8,8,-1670.0299999999997,116,0.3793103448275862
2026-03-24T09:45:27.789883,5,-0.050539131835103036,0.9347151458263397,0.766336253285408,0.003933638019952923,0.14921875,0.0060631037,-0.15692532062530518,1.902323603630066,-0.26796457171440125,1.3727132081985474,-0.2532194186984253,3.574738226276342,0.326171875,0.451171875,0.22265625,-0.13397677364902416,0.021484375,-60.16444444444443,7,15,-3294.47,143,0.34265734265734266
2026-03-24T09:47:21.410416,6,-0.037034041015431285,0.7750674895942211,0.6421177342534066,0.0021453741210279986,0.028125,-0.046069145,-0.08558209985494614,2.301577568054199,-0.2678128182888031,1.2636195421218872,-0.25349374958806825,3.5709321451826175,0.39453125,0.44140625,0.1640625,-0.08318465021759207,0.0859375,-8.039999999999997,0,15,-3495.469999999999,168,0.3273809523809524
2026-03-24T09:49:18.739010,7,-0.04234041990712285,0.8438182823359967,0.6995216354727745,0.000465337946661748,0.02890625,0.009389043,-0.16118070483207703,2.7452499866485596,-0.4434495270252228,1.270735740661621,-0.25484942160857527,3.567696352529378,0.43359375,0.171875,0.39453125,-0.1410327127411773,0.076171875,-11.997000000000003,0,15,-3855.38,198,0.3181818181818182
2026-03-24T09:51:20.087039,8,-0.03781497096642852,0.8972626581788063,0.629938842356205,0.005192323308438063,0.0515625,0.11227083,-0.1730513572692871,2.336982250213623,-0.06796716153621674,1.3643207550048828,-0.2545367101532739,3.5652860936858835,0.388671875,0.466796875,0.14453125,-0.05570047861466516,0.087890625,-6.9989655172413805,0,15,-4058.3500000000004,227,0.32599118942731276
2026-03-24T09:53:14.145665,9,-0.045679568452760576,1.4890167325735093,0.6897582978010177,0.005765431540203281,0.0828125,0.025229096,-0.15656514465808868,2.598029613494873,-0.19282613694667816,1.738879919052124,-0.2545806012552282,3.565088655061901,0.533203125,0.287109375,0.1796875,-0.0769816003073021,0.064453125,-8.00384615384615,2,17,-4266.449999999999,253,0.3359683794466403
2026-03-24T09:55:22.920819,10,-0.04253196031786501,1.586862987279892,0.6963410079479218,0.0033931423182366415,0.034375,0.10521513,-0.2766181230545044,3.23553466796875,0.26265841722488403,1.7999317646026611,-0.2529586399527339,3.5697781870631773,0.490234375,0.357421875,0.15234375,0.011330114194581008,0.166015625,13.538947368421054,3,20,-3751.969999999999,291,0.3642611683848797
2026-03-24T09:57:43.916042,11,-0.05119991218671203,1.8862456858158112,0.7260429993271827,0.008434295497136191,0.090234375,0.053662896,-0.3443976640701294,3.250380039215088,-0.5322353839874268,1.9066087007522583,-0.2553302420991924,3.575254956201803,0.453125,0.34375,0.203125,-0.19227788732402135,0.087890625,-18.8890243902439,5,25,-4526.419999999998,332,0.35542168674698793
2026-03-24T10:00:10.960422,12,-0.050927498331293466,1.145272783190012,0.8561548128724098,0.0023126395739382134,0.071484375,0.08075458,-0.5903748273849487,2.0790066719055176,-0.05568510293960571,1.5584737062454224,-0.2568179350136032,3.5764492876521534,0.458984375,0.37890625,0.162109375,-0.14801279951263768,0.048828125,-61.6803,7,32,-5760.025999999997,352,0.3522727272727273
2026-03-24T10:02:22.108436,13,-0.04502393174916506,1.4208104118704796,0.7451276630163193,-0.00021664205996785313,0.037890625,0.012267709,-0.4987636208534241,2.2611966133117676,-0.340267539024353,1.7060269117355347,-0.25903594640007815,3.5768900160329995,0.388671875,0.37109375,0.240234375,-0.18689427558714167,0.1015625,-16.179393939393936,2,34,-6293.945999999995,385,0.35324675324675325
