timestamp,update_num,policy_loss,value_loss,entropy,approx_kl,clip_fraction,explained_variance,avg_value,value_range,avg_advantage,advantage_std,reward_mean,reward_std,hold_pct,buy_pct,sell_pct,buffer_avg_reward,buffer_win_rate,avg_close_pnl,cumulative_pnl,cumulative_trades,cumulative_win_rate
2026-03-22T07:03:52.250457,1,-0.07948979758657515,3.882827013731003,0.713427408784628,0.0031921408022753893,0.10390625,-0.121682644,-0.5504359602928162,4.693790435791016,-0.7357444763183594,2.811450481414795,-0.23362912577333061,2.5566437306017074,0.505859375,0.201171875,0.29296875,-0.10620349978006562,0.052734375,-20.196923076923078,-262.56000000000006,13,0.38461538461538464
2026-03-22T07:05:14.506263,2,-0.06831788908069332,2.9759160627921424,0.7183071784675121,0.012657430168474093,0.050455729166666664,0.1618427,-0.35486212372779846,3.7776081562042236,-0.4557383060455322,2.473750114440918,-0.23300388720726595,2.5611482724752426,0.6328125,0.01953125,0.34765625,-0.07630142225511684,0.052734375,-53.07499999999999,-581.01,19,0.3157894736842105
2026-03-22T07:06:39.454768,3,-0.07651002579368651,2.0082915611565113,0.7527174979448319,0.004062600259203464,0.052734375,0.11708611,-1.0383714437484741,4.5198073387146,0.5443233847618103,2.0187947750091553,-0.22907552434398343,2.557669546536817,0.490234375,0.154296875,0.35546875,0.004533762586313812,0.05859375,1.2257142857142844,-563.8499999999999,33,0.3939393939393939
2026-03-22T07:08:02.732292,4,-0.0678109242580831,5.203465187549591,0.7249374032020569,0.005048985296161846,0.0546875,0.022393942,-0.6941183805465698,4.478143215179443,-0.3552424907684326,3.276115894317627,-0.22854521892067114,2.580254853969774,0.615234375,0.0546875,0.330078125,-0.07643049035870432,0.095703125,-72.48,-1071.21,40,0.375
2026-03-22T07:09:27.893020,5,-0.07794727040454745,3.0811736419796945,0.7367852598428726,0.007727117932518013,0.083203125,0.11233282,-0.9615384340286255,3.837677240371704,0.3942078948020935,2.555248737335205,-0.22403578263114834,2.5815740086407617,0.560546875,0.2734375,0.166015625,0.02377718053481295,0.08984375,79.56777777777778,-355.1,49,0.40816326530612246
2026-03-22T07:10:50.504587,6,-0.07805680149855714,3.481092562278112,0.7903657505909601,0.013152901199646294,0.0849609375,0.09644973,-1.1738994121551514,4.416393756866455,-0.023618929088115692,2.7211825847625732,-0.2236307540454051,2.583122227100141,0.458984375,0.212890625,0.328125,-0.07648273146627363,0.072265625,-10.76125,-527.2800000000001,65,0.36923076923076925
2026-03-22T07:12:15.495572,7,-0.07630779184401035,2.6368520259857178,0.7507188662886619,0.011082529864506797,0.0876953125,0.049927175,-1.3048717975616455,3.3772823810577393,-0.781440794467926,2.2805986404418945,-0.2257333038739148,2.5824183236615106,0.50390625,0.15234375,0.34375,-0.14057029600396986,0.0703125,-50.95111111111111,-985.8400000000001,74,0.35135135135135137
2026-03-22T07:13:37.843203,8,-0.07516323616728186,3.60015130341053,0.7406016014516353,0.010957899897766766,0.032421875,0.058879018,-1.2341582775115967,4.141240119934082,-1.4363261461257935,2.3904900550842285,-0.2299218446179303,2.5918457307015372,0.498046875,0.12109375,0.380859375,-0.19607097059803263,0.083984375,-60.18111111111112,-1527.4700000000003,83,0.3253012048192771
2026-03-22T07:15:27.444609,9,-0.09063754961825907,1.3782907836139202,0.8396655529737472,0.0013269014365505428,0.0626953125,0.056417644,-1.87155282497406,4.971427917480469,0.6538313031196594,1.6350922584533691,-0.22750334553357035,2.581507885736028,0.349609375,0.16796875,0.482421875,-0.02519358859433517,0.01953125,-96.61242857142858,-2203.757,90,0.32222222222222224
2026-03-22T07:16:50.116214,10,-0.06536358443554491,0.8777741055935622,0.6595054388046264,0.004533380003704224,0.028515625,0.35369992,-1.366761326789856,3.670031785964966,0.7892733812332153,1.1943936347961426,-0.22414784128057777,2.567196713973657,0.2421875,0.58984375,0.16796875,0.0020422993151555996,0.029296875,2.938571428571425,-2183.187,97,0.31958762886597936
