timestamp,update_num,policy_loss,value_loss,entropy,approx_kl,clip_fraction,explained_variance,avg_value,value_range,avg_advantage,advantage_std,reward_mean,reward_std,hold_pct,buy_pct,sell_pct,buffer_avg_reward,buffer_win_rate,avg_close_pnl,stoploss_count,cumulative_stoploss,cumulative_pnl,cumulative_trades,cumulative_win_rate
2026-03-23T10:09:58.310344,1,-0.10002758423797786,30.274767017364503,1.0297588944435119,0.004144015460042283,0.0529296875,-0.04560268,0.13197235763072968,1.5748159885406494,-5.705068111419678,5.494500637054443,-1.0603392686528297,13.644140970263,0.30078125,0.36328125,0.3359375,-0.7292959709611301,0.017578125,-81.47645238095238,22,22,-3422.0110000000013,42,0.07142857142857142
2026-03-23T10:12:54.458795,2,-0.1016921104863286,26.536107540130615,1.0612605512142181,0.0002110379922669381,0.058203125,-0.04539466,0.09554164111614227,1.6252808570861816,-5.475028038024902,5.014678001403809,-1.298193686804317,15.443430269091538,0.328125,0.357421875,0.314453125,-0.8198473858436885,0.0,-85.19518367346939,29,51,-7596.575000000001,91,0.03296703296703297
2026-03-23T10:16:18.765410,3,-0.08431116645224393,1.5152399961836636,0.9778914950788021,6.228644633665681e-05,0.0166015625,-0.056883454,-0.5871148109436035,1.725845456123352,-0.11267782747745514,1.780029296875,-1.3034892944746999,15.526032827594777,0.3203125,0.25,0.4296875,-0.09950607793681741,0.0625,-43.52555555555555,3,54,-8771.764999999998,118,0.06779661016949153
2026-03-23T10:17:41.332559,4,-0.0967547358945012,0.060517896665260196,0.9242583826184273,0.007732589857187122,0.0888671875,0.027268112,-0.5747746229171753,1.2223747968673706,0.06280066072940826,0.3924546539783478,-1.28283566049257,15.367855890069714,0.322265625,0.185546875,0.4921875,-0.020220106117713455,0.064453125,-7.525416666666664,0,54,-8952.374999999998,142,0.1056338028169014
2026-03-23T10:19:07.008151,5,-0.0934331547934562,0.11839188197627663,0.9151090502738952,0.005369734426494688,0.0712890625,0.01513195,-0.4818674325942993,1.7966325283050537,0.23823213577270508,0.513084352016449,-1.2583458148901379,15.215982932078639,0.314453125,0.212890625,0.47265625,-0.0053833198111248905,0.087890625,-3.8068000000000053,0,54,-9047.544999999996,167,0.1497005988023952
2026-03-23T10:20:29.957601,6,-0.09173914794810116,1.2575859429314733,0.9196558892726898,0.003790179768111557,0.1021484375,0.051202416,-0.2251812219619751,1.5788073539733887,-0.12630511820316315,1.647643804550171,-1.2400638114962308,15.141407085756159,0.373046875,0.154296875,0.47265625,-0.023071381338783045,0.123046875,-5.269090909090907,2,56,-9163.464999999995,189,0.19576719576719576
2026-03-23T10:21:55.213395,7,-0.08993145315907895,0.019140459451591596,0.8647380515933036,0.002647484856424853,0.0578125,0.18597567,-0.22375604510307312,1.360568642616272,0.03377239406108856,0.238705575466156,-1.218426732559479,14.99405043264193,0.359375,0.1015625,0.5390625,-0.009094357249997416,0.05078125,-9.366875000000004,0,56,-9313.334999999994,205,0.1902439024390244
2026-03-23T10:23:17.962850,8,-0.07804389083757997,0.01980415135039948,0.8187459900975227,0.006947359134210273,0.0359375,0.31939793,-0.221914142370224,1.6726198196411133,0.024251788854599,0.22679969668388367,-1.1968774375352296,14.850819438199169,0.416015625,0.0859375,0.498046875,-0.006612728207279241,0.05078125,-8.48928571428571,0,56,-9432.184999999992,219,0.1963470319634703
2026-03-23T10:24:44.523614,9,-0.08283108994364738,1.16176589243114,0.8214517869055271,0.00991172295762226,0.03984375,0.005400121,-0.1499863862991333,0.7318410277366638,-0.37330394983291626,1.5262266397476196,-1.1865488222934935,14.77308748291321,0.369140625,0.080078125,0.55078125,-0.04413363376680633,0.025390625,-19.36916666666667,2,58,-9664.614999999993,231,0.19480519480519481
2026-03-23T10:26:07.021986,10,-0.07561251493170858,0.005220517719862983,0.7587884493172169,0.009504011849639938,0.09609375,-0.79559183,-0.0358467623591423,0.587334394454956,0.0027695633471012115,0.15506134927272797,-1.1648726891212402,14.636681111004833,0.353515625,0.013671875,0.6328125,-0.0011172171250161248,0.03515625,-3.8874999999999886,0,58,-9680.164999999992,235,0.19574468085106383
2026-03-23T10:27:35.925628,11,-0.07838549544103443,1.9434034680016339,0.8317610189318657,0.0044808273698436095,0.03203125,0.039320767,-0.07460304349660873,1.046521782875061,-0.5784709453582764,1.9346457719802856,-1.1669064431341958,14.649538997350524,0.302734375,0.12109375,0.576171875,-0.06211087347653143,0.02734375,-24.944200000000002,3,61,-10179.04899999999,255,0.18823529411764706
2026-03-23T10:29:35.196579,12,-0.09100267831236124,4.036174813657999,0.9029830582439899,0.007895840733544901,0.0486328125,0.0064531565,-0.12859316170215607,0.8897683024406433,-0.977729856967926,2.7334935665130615,-1.180084071722606,14.7442480676685,0.318359375,0.201171875,0.48046875,-0.12934410578731778,0.033203125,-34.22136842105263,5,66,-10829.25499999999,274,0.18613138686131386
2026-03-23T10:31:07.638088,13,-0.095699110487476,0.07024373016320169,0.9759056843817234,0.0013037104392424226,0.0453125,-0.035745382,-0.2028706669807434,1.0734944343566895,0.05601397156715393,0.43615683913230896,-1.160549043800132,14.617889165631695,0.251953125,0.30859375,0.439453125,-0.00457205705187375,0.044921875,-13.255,0,66,-11094.354999999989,294,0.19047619047619047
2026-03-23T10:32:32.854619,14,-0.07825199933722615,0.054803088679909705,0.8428351327776908,-0.0009702347801066935,0.02265625,-0.022922993,-0.15570500493049622,1.1614915132522583,0.05952613428235054,0.39172855019569397,-1.1411551027282003,14.494838718589815,0.373046875,0.1015625,0.525390625,-0.0024821409997737294,0.087890625,-1.317692307692305,0,66,-11111.484999999991,307,0.20846905537459284
2026-03-23T10:33:55.388382,15,-0.08051306926645338,0.04844041261821985,0.8118597373366356,0.0009665912773925811,0.031640625,0.24483877,0.11331610381603241,1.3301657438278198,-0.19451338052749634,0.3435457944869995,-1.1258229587444637,14.375083405129251,0.353515625,0.0859375,0.560546875,-0.016370034498466777,0.060546875,-18.40615384615385,0,66,-11350.764999999992,320,0.2125
2026-03-23T10:35:18.334041,16,-0.09119492471218109,0.08895959216170013,0.9261991254985332,0.014745578228030354,0.072265625,-0.045046568,0.13109134137630463,1.3089427947998047,-0.051391106098890305,0.4914301037788391,-1.1070166699225212,14.259110525702267,0.3359375,0.19140625,0.47265625,0.00013953626049892603,0.076171875,-2.1331578947368386,0,66,-11391.294999999991,339,0.22418879056047197
2026-03-23T10:36:43.592344,17,-0.09058189950883389,0.12639775015413762,0.8551139466464519,0.007826574723003433,0.083203125,0.074852824,0.22847464680671692,1.094748616218567,-0.32921740412712097,0.50234454870224,-1.0936275859860471,14.146702240080355,0.39453125,0.12890625,0.4765625,-0.020432957369850478,0.0859375,-14.883333333333342,0,66,-11614.54499999999,354,0.2231638418079096
2026-03-23T10:38:06.316094,18,-0.0884193932171911,0.09396328572183847,0.9198403149843216,0.005075496743666008,0.032421875,-0.013902545,0.031871821731328964,1.567856788635254,-0.05221955105662346,0.5016564726829529,-1.0756671812968788,14.036780231765766,0.431640625,0.146484375,0.421875,0.0013653383208754627,0.103515625,3.088947368421057,0,66,-11555.854999999989,373,0.2386058981233244
2026-03-23T10:39:33.362527,19,-0.0975490462500602,0.6052258877083659,0.9128310509026051,0.0070060938014648855,0.0681640625,0.034490943,-0.0839245468378067,1.767569661140442,-0.26775112748146057,1.1295340061187744,-1.0647074690726586,13.944098272617222,0.3828125,0.2109375,0.40625,-0.028214219272133106,0.083984375,-10.35785714285714,1,67,-11845.874999999987,401,0.24688279301745636
2026-03-23T10:40:55.745969,20,-0.08531419853679836,0.8640753549523652,0.8439888142049312,-0.0005154363054316491,0.06328125,0.049687028,-0.31326115131378174,1.5861713886260986,-0.20281612873077393,1.336714744567871,-1.055882191362749,13.874579222322364,0.4296875,0.142578125,0.427734375,-0.036001927700489045,0.05859375,-23.53857142857143,1,68,-12175.414999999988,415,0.2457831325301205
2026-03-23T10:42:22.397059,21,-0.08243591524660587,2.1372160406783225,0.8697830133140088,-0.00018324817647226156,0.026171875,0.033958018,-0.2756389379501343,1.4716826677322388,-0.4415726959705353,2.067812919616699,-1.057539441656415,13.88143068739152,0.4765625,0.140625,0.3828125,-0.08365426829144698,0.01953125,-22.683333333333334,3,71,-12583.71499999999,433,0.23556581986143188
